 averageDensity ratio deltaenergy energy
97 0.5 0.6 0.0012305273213954724 -1.0489722663139336
98 1.1473684210493706 0.45 0.00120883660581517 -0.707609114416254
99 1.0526315789495846 0.45 0.0010773248735740071 -0.7700093321668124
100 2.931672886768007 0.75 0.0034022494842474043 -1.6158852759856623
101 0.6736842105263158 0.45 0.0007872879585394954 -0.9398537731481483
102 1.3644087026400031 0.7 0.0016305455655913849 -1.321184288953677
103 3.0025887646938605 0.6 0.0035046339824257797 -0.7958203555555557
104 0.7688050166274305 0.65 0.001241491101805954 -1.1414977589339799
105 0.5771013262918546 0.65 0.001204156177931901 -1.0917659227507805
107 0.4842105263168089 0.5 0.0007867914471890379 -0.9999974603174605
108 2.2006520178904814 0.8 0.003575858901520344 -1.6366955393145155
109 0.666091881616638 0.65 0.0008209329867164188 -1.1144488776181085
110 5.202879681409077 0.8 0.005444717617227182 -1.960332431722689
111 7.270572480312198 0.8 0.011345422720758322 -2.000652760416667
112 0.7684210526337628 0.5 0.0006630240226096521 -1.0059103622047245
113 1.5748041438012352 0.6 0.0018958601045570172 -1.1431559964726634
114 0.9578947368384754 0.5 0.0007213575491610369 -0.9742649523809517
115 2.0 0.45 0.0024542728199440154 0.11394248059259257
116 6.005177529405753 0.8 0.007218242034004078 -1.987639600840337
117 0.4842105263168089 0.45 0.0005996250951758865 -0.9659406785262952
118 2.421434651922443 0.8 0.003013575107283033 -1.6798872479838707
119 0.7156079793589396 0.6 0.0011480287124906357 -1.1010856517935261
120 0.8873567895173553 0.7 0.0015478995333672218 -1.205027928651776
121 3.7232222156806882 0.6 0.005034543872052998 -0.5166306684733512
122 4.0 0.7 0.004193142813449435 -1.34755224821636
123 4.960016182660695 0.8 0.007038375314723195 -1.9576041927083332
124 1.6210526315792546 0.45 0.0017219624979959995 -0.29664606590842796
125 4.507769644926886 0.75 0.005504198958960237 -1.6501133925925922
126 1.9052631578912471 0.5 0.0023077893337117225 -0.5081466240000001
127 3.0752200665191793 0.75 0.003531552511068894 -1.627936
128 0.294736842105015 0.5 0.00022858796739213025 -0.9835445119999997
129 0.666091881616638 0.7 0.0018632874700623212 -1.1397999676060901
130 0.5789473684219667 0.47 0.0007905575423507421 -0.981118648143956
131 2.539998396472444 0.8 0.0030210110273813755 -1.6944587398373976
132 8.0 0.75 0.010011639457517905 -1.3792138237547895
133 1.2421052631605358 0.47 0.0013621770598223227 -0.7483480997650305
134 1.1473684210493706 0.47 0.0010521631488356095 -0.8012305279404582
135 1.1821223071895228 0.6 0.001679969640718789 -1.1576089676290469
136 3.225795927027054 0.75 0.004478384860841785 -1.6400305719489978
137 1.4658364433797062 0.7 0.0024310002619193395 -1.3417345010445132
138 0.8259566279908331 0.6 0.0009298611131258734 -1.1190046440972221
139 1.8176431200813534 0.7 0.0023279085848971464 -1.3908656979591836
140 1.6918723112113172 0.65 0.0013239542837022024 -1.2701290880060112
141 0.8631578947337529 0.47 0.0007245718343984372 -0.9275941461068358
142 7.626570647595134 0.8 0.010556478854906213 -2.00694502118644
143 1.810526315790617 0.47 0.0027398716845126593 -0.313595485998836
144 1.3368421052595696 0.5 0.001013325920346704 -0.8392733333333331
145 1.1821223071895228 0.7 0.0017705880754087958 -1.2829202785876257
146 2.0 0.47 0.002507785541212806 -0.1371643424718539
147 2.0979285106518653 0.6 0.0035515281487695227 -1.0683691111111109
148 2.0979285106518653 0.7 0.0035602977287711485 -1.4144256180520984
149 3.225795927027054 0.7 0.002428091280347656 -1.4127575108732024
150 2.3084053051674185 0.8 0.0027647340974848657 -1.6508631097560975
151 0.5771013262918546 0.7 0.0013830268112032917 -1.1145292734693888
152 0.9578947368384754 0.45 0.001058861749757227 -0.8256484645061728
153 1.9052631578912471 0.47 0.001696735210638185 -0.22449312928050938
154 0.3894736842116742 0.5 0.0005512492508663748 -0.9907854374999997
155 2.0979285106518653 0.65 0.0019056857697378957 -1.271020193481732
156 3.5494271580631223 0.75 0.0029794743367558166 -1.6407901075268818
157 3.7232222156806882 0.7 0.003710447225136804 -1.3782099698895953
158 0.7688050166274305 0.7 0.0010438293685313123 -1.1672263217097867
159 2.794826298308047 0.7 0.004314157047089113 -1.4394000987491768
160 1.9527635094383453 0.6 0.003096521327705462 -1.090138
161 0.294736842105015 0.45 0.0004151907511299501 -0.9678672310405648
162 0.4842105263168089 0.47 0.0006245531339899697 -0.9801623330692621
163 2.794826298308047 0.65 0.002266777265332466 -1.1862139371118394
164 1.8176431200813534 0.65 0.0029082022281223282 -1.2751005159763311
165 3.465595916827117 0.6 0.004825832943995942 -0.6217634790528235
166 0.6200020228295118 0.6 0.0008718943886732762 -1.0784487314085742
167 0.8873567895173553 0.6 0.0010877926403413155 -1.131730358705162
168 1.5263157894692658 0.5 0.002206088491700292 -0.7433212160000002
169 3.7232222156806882 0.65 0.006706274695698899 -1.0088569192594001
170 1.5748041438012352 0.7 0.0020950476984264214 -1.3596038204081633
171 7.270572480312198 0.75 0.0070665309166113854 -1.4469470877192987
172 0.9533213309493918 0.7 0.0012760521494548924 -1.2226971235738386
173 1.4658364433797062 0.6 0.0016950097147839767 -1.153171244444445
174 2.0979285106518653 0.8 0.0015536391235239058 -1.6049172249999997
175 0.5 0.65 0.0007021507898593195 -1.0741083412865051
176 2.6643675264701017 0.8 0.00432160184698102 -1.721405094537815
177 0.7684210526337628 0.47 0.0007991355668577072 -0.9536590825648829
178 3.0025887646938605 0.7 0.0037422846784252815 -1.4285393442622953
179 2 0.5 0.0023888023694049725 -0.44118577777777773
180 1.810526315790617 0.45 0.002929871930819487 -0.10419002939447392
181 1.6210526315792546 0.47 0.002062914391113298 -0.4766277925082813
182 4.297352957504795 0.8 0.005742815614863376 -1.9145622205284554
183 6.607653023926665 0.8 0.00882552623990218 -2.022122584033614
184 1.5263157894692658 0.47 0.0017342303444425268 -0.5483210890512836
185 1.024189560250279 0.65 0.0017132290123118437 -1.2024754414573926
186 3.7232222156806882 0.8 0.0036263300476749405 -1.8582949026639344
187 4.960016182660695 0.75 0.00863594180309712 -1.6417062586520945
188 1.8176431200813534 0.6 0.002108669258134304 -1.114065343915344
189 3.5494271580631223 0.8 0.004024249338720989 -1.844771366869918
190 1.2699991982297705 0.7 0.0011996319783725215 -1.3004492045637153
191 3.225795927027054 0.6 0.0051075744744619395 -0.7196739171374766
193 1.1821223071895228 0.65 0.00202969998563015 -1.229461640963518
194 0.2 0.47 0.00017472211186947764 -0.9711750525382117
195 0.2 0.5 0.0001480580758135875 -0.9752824262295082
196 2.931672886768007 0.8 0.00387280168052164 -1.765768365778688
197 4.507769644926886 0.8 0.005520633303218244 -1.9252732438016524
198 1.024189560250279 0.6 0.0011366333377321111 -1.1460128038194446
199 1.6210526315792546 0.5 0.0010806882038413737 -0.68823184
200 0.7156079793589396 0.7 0.0011703424854560204 -1.1521035513417959
201 0.5371691196880993 0.65 0.0009879887295819719 -1.0840950100172393
202 0.5789473684219667 0.45 0.0005884448848474649 -0.9568146141975303
203 6.9311918336782545 0.8 0.00785601130050719 -2.003920885416666
204 3.465595916827117 0.65 0.0037228226638723783 -1.0725310699388881
205 1.9527635094383453 0.7 0.002292239955361883 -1.4013612081632656
206 0.8631578947337529 0.5 0.0007754836737630036 -0.9939331428571427
207 1.0526315789495846 0.5 0.0017073122389171236 -0.9489245079365077
208 0.2 0.45 0.00019644992762329544 -0.9681982756527013
209 2.2538848224583625 0.7 0.002461719102749396 -1.4203739837398373
210 6.694520506097647 0.9 0.005289254963595018 -2.6708439992127
211 0.1438449888290892 0.3 0.000374261669414046 -0.9465287509944313
212 0.42813323987196183 0.4 0.0005479578124052333 -0.9267560269953053
213 0.23357214690897918 0.3 0.0006949541475902083 -0.9032002874005649
214 44.62631671055415 0.9 0.01480300308914336 -3.697190904569661
215 69.13775146269096 0.9 0.020030980942888472 -2.9460663907460423
216 0.545559478117577 0.4 0.0009102653563052886 -0.8927159941176476
217 0.42813323987196183 0.3 0.0006198810943573122 -0.736788309636651
218 0.8858667904137624 0.4 0.0011863081383530847 -0.6632861504683846
219 0.335981828628527 0.4 0.0007371789615794761 -0.9422471290887848
220 59.7503584662005 0.9 0.013133404005975263 -3.2023037923980353
221 0.23357214690897918 0.4 0.00044731901291058195 -0.9540702558139534
222 21.513811724413053 0.9 0.010440166065220134 -3.677412493005534
223 0.3792690190732765 0.4 0.000957931149654686 -0.9353207665094336
224 0.1 0.3 0.00011648480653843193 -0.9613202932098769
225 0.16237767391887914 0.3 0.00044697089345410653 -0.9378215400516792
226 0.545559478117577 0.3 0.0008061168853749896 -0.5592038057534967
227 8.963320961390961 0.9 0.006400924755397877 -2.9637470454785237
228 0.18329807108285787 0.3 0.00039791569230520187 -0.929316038421599
229 0.16237767391887914 0.4 0.00027853411020797186 -0.9618297238372088
230 0.297635144162581 0.4 0.0006132449697550019 -0.9464058294392518
231 0.1438449888290892 0.4 0.00018393984829019808 -0.9644746564665121
232 0.3792690190732765 0.3 0.000591027555939261 -0.7920987973856216
233 0.6951927961764311 0.3 0.0009096872701234572 -0.2580626335470087
234 0.26366508987319226 0.4 0.0007626382218257408 -0.9504606452546295
235 5.785551186424347 0.9 0.003128932413502504 -2.5430723294622326
236 18.59270710020585 0.9 0.0076731246126332244 -3.5418933400520745
237 0.2069138081111259 0.3 0.0005709421040385617 -0.9181395742471445
238 0.26366508987319226 0.3 0.0007804404033582403 -0.8868155296555295
239 80.0 0.9 0.04050198947077523 -2.7329541720600714
240 1.0 0.3 0.0013153066287904212 0.5695768426842687
241 24.89385178930781 0.9 0.01684857223603084 -3.78204816814415
242 0.7847599703533912 0.3 0.001224652231800476 -0.03884021063264221
243 1.0 0.4 0.0010408811989193378 -0.5472366262135921
244 0.335981828628527 0.3 0.0007129076442761513 -0.8350604972804979
245 16.06822453131213 0.9 0.00691356956510641 -3.471214878731671
246 0.297635144162581 0.3 0.0005596284174555961 -0.8634329041021462
247 0.6158482110655417 0.4 0.0008281821548973888 -0.8601005264705881
248 0.6951927961764311 0.4 0.0007032406629421708 -0.8141105147058818
249 7.746298211317707 0.9 0.004485874487321487 -2.804144302019547
250 10.371550444499515 0.9 0.007057715470740944 -3.0696240034130633
251 0.18329807108285787 0.4 0.0004230534527613211 -0.958932407621247
252 0.12742749857006352 0.3 0.00025561569828049695 -0.9518317798841498
254 0.2069138081111259 0.4 0.0004379593262253155 -0.9579071079009426
255 0.8858667904137624 0.3 0.0019371546070444017 0.2283248212096986
256 12.001027195803276 0.9 0.006588879287262725 -3.1858374120609936
257 0.48329302385595835 0.3 0.0008124346495203205 -0.6607802106371772
258 33.33048025588909 0.9 0.012046027841855933 -3.801254456164566
259 28.804930750830277 0.9 0.011148895377268857 -3.798813978308519
260 0.6158482110655417 0.3 0.0007528493536509441 -0.42660834791832375
261 0.11288378916796973 0.4 0.0001334331119756003 -0.968778172853829
262 0.12742749857006352 0.4 0.00016084252183903722 -0.966971766241299
263 0.48329302385595835 0.4 0.00048820401702531405 -0.9111818029411758
264 0.11288378916796973 0.3 0.00019765761166478413 -0.9565371935315591
265 51.63756791798471 0.9 0.03265231425701694 -3.5217890246267207
266 0.1 0.4 0.00010799649638363205 -0.9712727794117638
267 0.7847599703533912 0.4 0.000915093894050171 -0.747904028450363
268 38.56703991763257 0.9 0.017129616033213908 -3.7674756241978153
269 13.886511426096028 0.9 0.009303552572209058 -3.3426067098179586
